0.88,0.09,16.797
0.19,0.88,10.147
0.85,0.99,92.75
0.03,0.99,8.0095
0.36,0.9,17.776
0.71,0.76,38.591
0.92,0.82,81.342
0.95,0.24,28.005
0.19,0.45,4.3656
0.63,0.8,32.881
0.42,0.48,9.1508
0.68,0.75,34.521
0.4,0.42,7.6959
0.59,0.5,15.971
0.65,0.53,20.356
0.8,0.14,14.421
0.1,0.68,5.3308
0.98,0.93,121.48
0.4,0.64,11.924
0.41,0.18,4.9105
0.4,0.03,3.5866
0.67,0.8,37.025
0.6,0.95,40.377
0.62,0.1,7.8982
0.02,0.58,3.4617
0.02,0.53,3.0031
0.72,0.68,33.882
0.2,0.29,3.2938
0,1,7.4516
0.59,0.2,8.7576
0.15,0.55,4.7745
0.06,0.69,4.7858
0.34,0.46,6.8754
0.1,0.01,1.2487
0.83,0.75,53.946
0.69,0.44,19.087
0.77,0.16,13.725
0.44,0.25,6.153
0.13,0.86,8.2161
0.66,0.54,21.409
0.23,0.64,7.1644
0.13,0.96,10.074
0.85,0.53,36.881
0.31,0.87,14.52
0.01,0.62,3.5468
0.16,0.29,2.911
0.92,0.14,20.847
0.39,0.5,8.772
0.14,0.48,3.8609
0.88,0.89,83.056
0.28,0.74,10.11
0.57,0.65,20.205
0.32,0.21,3.9396
0.37,0.25,4.9821
1,0.59,65.386
0.31,0.98,18.08
0.22,0.16,2.7013
0.61,0.14,8.2911
0.86,0.99,95.553
0.21,0.54,5.4703
0.56,0.51,14.809
0.93,0.28,28.371
0.53,0.18,6.9371
0.76,0.47,25.022
0.84,0.56,38.028
0.37,0.64,11.045
0.25,0.79,10.19
0.7,0.24,13.145
0.74,0.01,9.5132
0.1,0.9,8.2303
0.02,0.22,1.6401
0.27,0.88,13.107
0.67,1,55.118
0.1,0.81,6.869
0.99,0.28,34.046
0.38,0.64,11.177
0.28,0.62,8.1532
0.24,0.34,4.0232
0.03,0.01,1.0361
0.03,0.53,3.2258
0.73,0.94,58.483
0.97,0.08,21.562
0.75,0.36,19.526
0.42,0.09,4.2654
0.7,0.79,39.643
0.52,0.95,31.878
0.06,0.08,1.4042
0.65,0.64,25.301
0.22,0.36,3.9286
0.34,0.24,4.4289
0.93,0.8,80.765
0.01,0.86,5.8138
0.3,0.8,12.121
0.49,0.28,7.6526
0.79,0.29,19.019
0.09,0.21,2.0878
0.95,0.59,56.223
0.51,0.23,7.3524
0.65,0.77,32.803
0.46,0.97,27.631
0.89,0.36,29.619
0.73,0.33,17.227
0.91,0.22,23.766
0.21,0.78,8.9515
0.36,0.05,3.2389
0.35,0.19,4.2033
0.07,0.58,3.944
0.36,0.65,10.812
0.2,0.38,3.8931
0.52,0.6,15.938
0.74,0.84,49.504
0.09,0.2,1.9423
0.67,0.6,24.695
0.05,0.16,1.5776
0.49,0.16,5.9951
0.43,0.65,13.347
0.08,0.81,6.4699
0.34,0.09,3.3214
0.65,0.01,7.1669
0.17,0.97,11.636
0.74,0.81,46.479
0.85,0.43,30.244
0.49,0.21,6.702
0.32,0,2.7035
0.92,0.11,19.656
0.19,0.3,3.2024
0.43,0.12,4.605
0.64,0.89,40.393
0.01,0.1,1.3258
0.42,0.58,11.205
0.77,0.43,23.868
0.18,0.06,1.91
0.05,0.91,7.1012
0.47,0.5,11.074
0.1,0.92,8.5508
0.5,0.6,14.931
0.05,0.2,1.7271
0.26,0.1,2.6362
0.17,0.05,1.8964
0.31,0.38,5.4373
0.06,0.2,1.8727
0.05,0.11,1.4915
0.82,0.14,15.461
0.37,0.22,4.7825
0.29,0.44,5.7275
0.7,0.94,53.555
0.05,0.41,2.6424
0.26,0.13,2.8491
0.33,0.12,3.4164
0.24,1,15.17
0.95,0.9,104.53
0.57,0.06,6.1638
0.88,0.05,15.403
0.31,0,2.5389
0.81,0.65,41.628
0.14,1,11.264
0.15,0.43,3.7265
0.54,0.63,17.698
0.56,0.94,35.126
0.83,0.59,39.166
0.23,0.82,10.239
0.95,0.02,17.924
0.31,0.85,13.843
0.97,0.64,66.004
0.79,0.84,57.394
0.51,0.29,8.344
0.89,0.49,38.5
0.78,0.13,13.423
0.59,0.18,8.4806
0.19,0.14,2.3562
0.99,0.03,20.728
0.35,0.63,10.148
0.06,0.89,7.123
0.46,0.17,5.5732
0.67,0.11,9.28
0.91,0.69,60.953
0.26,0.92,13.79
0.36,0.72,12.385
0.64,0.99,49.441
0.12,0.12,1.8622
0.37,0.78,14.537
0.78,0.89,61.525
0.66,0.38,15.535
0.66,0.58,23.128
0.76,0.3,17.828
0.56,0.44,12.898
0.59,0.83,30.905
0.85,0.48,33.433
0.04,0.61,3.8253
0.98,0.16,26.01
0.19,0.46,4.476
0.85,0.62,44.311
0.1,0.6,4.4912
0.28,0.59,7.5076
0.36,0.64,10.558
0.3,0.81,12.445
0.04,0.27,1.8958
0.47,0.34,8.0635
0.28,0.71,9.537
0.57,0.56,17.009
0.85,0.19,18.731
0.96,0.11,22.21
0.46,0.45,9.8116
0.26,0.32,4.1288
0.24,0.08,2.4529
0.56,0.88,31.256
0.71,0.45,20.703
0.65,0.16,9.711
0.97,0.28,31.984
0.97,1,135.64
0.04,0.87,6.4547
0.26,0.15,2.9751
0.21,0.76,8.6436
0.97,0.36,37.713
0.76,0.25,16.059
0.66,0.13,9.4143
0.44,0.49,9.9349
0.91,0.73,66.038
0.63,0.54,19.491
0.88,0.52,39.765
0.2,0.06,2.016
0.41,0.92,21.495
0.19,0.48,4.601
0.81,0.4,25.238
0.45,0.54,11.495
0.34,0.02,2.8505
0.65,0.94,46.07
0.61,0.75,27.87
0.5,0.34,8.7725
0.24,0.83,10.888
0.33,0.7,10.864
0.79,0.09,12.78
0.4,0.67,12.681
0.64,0.82,35.037
0.38,0.18,4.4181
0.24,0.38,4.4609
0.52,1,35.212
0.21,0.38,4.0354
0.57,0.49,14.719
0.07,0.42,2.9058
0.52,0.8,23.608
0.47,0.64,14.754
0.42,0.98,25.133
0.12,0.44,3.4802
0.47,0.04,4.3391
0.24,0.94,13.537
0.81,0.07,13.016
0.94,0.13,21.74
0.43,0.81,18.386
0.16,0,1.6008
0.67,0.91,45.982
0.4,1,24.471
0.14,0.57,4.7573
0.95,0.15,23.325
0.19,0.47,4.6116
0.93,0.77,75.909
0.43,0.87,20.752
0.93,0.07,18.658
0.45,0.11,4.8355
0.24,0.99,14.886
0.65,0.97,48.868
0.42,0.14,4.6515
0.68,0.13,9.9722
0.02,0.23,1.6655
0.11,0.36,2.7819
0.81,0.86,63.356
0.97,0.68,71.527
0.24,0.43,4.8914
0.72,0.97,60.387
0.08,0.37,2.5915
0.89,0.38,30.956
0.65,0.29,12.529
0.3,0.49,6.634
0.28,0.38,5.0043
0.57,0.45,13.581
0.85,0.83,67.323
0.4,0.52,9.3368
0.19,0.64,6.3634
0.92,0.61,53.557
0.51,0.46,11.651
0.9,0.07,17.082
0.94,0.65,61.569
0.23,0.25,3.2108
0.54,0.16,6.87
0.81,0.61,38.403
0.09,0.45,3.1878
0.05,0.33,2.1645
0.03,0.8,5.5324
0.71,0.84,45.152
0.66,1,53.499
0.33,1,19.841
0.96,0.45,43.795
0.21,0.71,7.7458
0.84,0.81,62.817
0.17,0.71,6.9195
0.02,0.43,2.5128
0.73,0.63,31.436
0.13,0.51,4.0679
0.18,0.07,1.9748
0.84,0.25,20.388
0.31,0.48,6.5618
0.23,0.63,6.9717
0.53,0.83,25.759
0.52,0.65,17.421
0.47,0.65,15.122
0.72,0.13,11.162
0.34,0.62,9.6307
1,0.1,24.513
0.36,0.49,7.8552
0.92,0.09,18.895
0.18,0.14,2.2321
0.96,0.35,35.853
0.64,0.31,12.662
0.33,0.59,8.7952
0.99,0.95,130.35
0.15,0.36,3.2924
0.75,0.17,13.31
0.86,0.56,40.563
0.69,0.86,44.261
0.25,0.76,9.7387
0.27,0.9,13.475
0.86,0.68,51.39
0.24,0.23,3.1402
0.21,0.41,4.2279
0.59,0.8,29.035
0.57,0.66,20.717
0.32,0.4,5.9001
0.71,0.13,10.911
0.72,0.11,10.704
0.25,0.36,4.4188
0.81,0.11,14.13
0.95,0.06,19.533
0.56,0.92,33.792
0.07,0.63,4.3063
0.14,0.53,4.3808
0.62,0.79,31.209
0.97,0.77,85.606
0.57,0.42,12.762
0.46,1,29.275
0.07,0.4,2.6843
0.17,0.37,3.4663
0.64,0,6.8507
0.78,0.42,23.947
0.58,0.92,35.882
0.5,0.87,25.486
0.23,0.32,3.7602
0.03,0.68,4.2479
0.46,0.09,4.715
0.68,0.63,27.087
0.87,0.54,40.167
0.76,0.05,10.663
0.88,0.26,23.509
0.38,0.23,4.9594
0.21,0.43,4.4313
0.72,0.71,35.899
1,0.38,43.047
0.82,0.73,50.363
0.6,0.17,8.4992
0.41,0.74,14.993
0.85,0.6,42.512
0.8,0.94,72.203
0.46,0.87,22.679
1,0.7,81.44
0.96,0.74,78.246
0.46,0.86,22.279
0,0.08,1.246
0.83,0.26,20.33
0.24,0.59,6.6192
0.19,0.87,10.017
0.98,0.95,126.45
0.83,0.69,47.91
0.67,0.46,18.726
0.88,0.85,76.707
0.74,0.71,38.123
0.9,0.61,50.399
0.56,0.79,26.012
0.79,0.12,13.607
0.88,0.28,24.603
0.73,0.15,12.128
0.18,0.31,3.2463
0.6,0.73,26.069
0.05,0.36,2.3257
0.47,0.96,27.93
0.37,0.23,4.7114
0.26,0.76,9.9285
0.4,0.01,3.4211
0.56,0.84,28.869
0.81,0.82,58.543
0.85,0.64,46.069
1,0.84,107.82
0.94,0.72,70.881
0.5,0.95,30.05
0.54,0.32,9.6172
0.22,0.08,2.3041
0.69,0.01,8.0584
0.4,0.96,22.666
0.43,0.47,9.3829
0.1,0.8,6.6158
0.08,0.47,3.161
0.6,0.38,12.978
1,0.86,112.22
0.29,0.97,16.69
0.01,0.96,7.0407
0.21,0,1.9151
0.33,0.8,13.377
0.04,0.59,3.7615
0.59,0.67,22.387
0.48,0.68,16.458
0.46,0.63,14.05
0.99,0.43,46.193
0.35,0.75,12.776
0.12,0.63,5.0971
0.11,0.46,3.5298
0.12,0.58,4.5276
0.78,0.82,53.532
0.38,0.26,5.2916
0.2,0.25,2.9959
0.86,0.32,25.009
0.02,0.15,1.42
0.37,0.21,4.5129
0.43,0.78,17.279
0.8,0.07,12.648
0.04,0.38,2.467
0.3,0.86,13.686
0.65,0.24,11.325
0.37,0.85,16.629
0.49,0.85,23.814
0.77,0.5,27.452
0.38,0.44,7.5303
0.78,0.38,22.18
0.32,0.56,7.935
0.39,0.87,18.352
0.01,0.36,2.1559
0.83,0.47,30.836
0,0.23,1.669
0.07,0.95,8.2356
0.14,0.89,9.0795
0.86,0.27,22.62
0.04,0.86,6.2873
0.75,0.33,18.363
0.89,0.47,36.993
0.99,0.25,32.088
0.37,0.93,19.622
0.29,0.73,10.252
0.02,0.03,1.119
0.23,0.6,6.5591
0.26,0.06,2.4129
0.09,0.77,6.0852
0.62,0.83,33.762
0.39,0.26,5.4248
0.16,0.16,2.0439
0.33,0.66,10.139
0.13,0.69,5.8197
0.26,0.37,4.6585
0.15,0.82,8.0928
0.46,0.22,6.1943
0.5,0.79,21.808
0.49,0.08,5.1701
0.91,0.56,46.926
0.69,0.79,38.493
0.58,0.66,21.288
0.95,0.82,89.101
0.41,0.4,7.587
0.38,0.19,4.5498
0.97,0.44,44.389
0.53,0.49,13.155
0.31,0.05,2.7799
0.56,0.97,37.335
0.79,0.57,33.343
0.91,0,15.403
0.58,0.95,38.083
0.65,0.68,27.404
0.85,0.58,40.786
0.29,0.43,5.7093
0.45,0.21,5.9148
0.27,0.68,8.7864
0.57,0.82,28.51
0.64,0.01,7.0282
0.93,0.14,21.604
0.61,0.23,9.8741
0.31,0.17,3.5276
0.25,0.12,2.6159
0.11,0.96,9.548
0.87,0.75,60.89
0.63,0.3,12.057
0,0.13,1.2934
0.43,0.52,10.243
0.43,0.29,6.571
0.4,0.59,10.81
0.13,0.22,2.2982
0.68,0.36,15.849
0.63,0.04,7.2299
0.88,0,13.974
0.29,0.76,10.861
0.26,0.77,10.102
0.05,0.09,1.3941
0.14,0.68,5.8446
0.1,0.87,7.7352
0.59,0.91,36.277
0.5,0.63,15.834
0.42,0.65,13.002
0.75,0.93,60.936
0.32,0.91,16.103
0.53,0.16,6.749
0.54,0.45,12.432
0.36,0.22,4.5329
0.88,0.2,20.969
0.36,0.84,15.807
0,0.64,3.6527
0.68,0.68,29.992
0.45,0.86,21.605
0.86,0.12,16.779
0.12,0.1,1.8107
0.86,0.65,48.435
0.55,0.95,34.805
0.47,0.53,11.761
1,0.45,49.472
0.67,0.19,10.943
0.01,0.11,1.3309
0.65,0.33,13.537
0.6,0.84,32.469
0.33,0.9,16.249
0.25,0.18,2.9603
0.82,0.13,15.169
0.93,0.67,62.232
0.28,0.25,3.738
0.52,0.07,5.4044
0.53,0.1,5.9383
0.45,0.88,22.348
0.88,0.04,15.138
0.93,0.15,21.874
0.38,0.69,12.471
0.67,0.51,20.683
0.23,0.94,13.062
0.81,0.13,14.745
0.99,0.65,71.502
0.98,0.2,28.157
0.67,0.99,54.033
0.15,0.81,8.0158
0.78,0.03,11.03
0.68,0.76,35.119
0.34,0.8,13.817
0.6,0.11,7.4885
0.45,0.96,26.332
0.2,0.16,2.5083
0.94,0.74,73.719
0.94,0.33,32.407
0.2,0.88,10.536
0.76,0.81,49.462
0.07,0.54,3.7144
0.02,0.41,2.3777
0.54,0.76,23.083
0.37,0.88,17.705
0.68,0.32,14.55
0.29,0.55,7.1742
0.53,0.44,11.86
0.85,0.26,21.536
0.3,0.83,12.98
0.03,0.6,3.527
0.26,0.33,4.1823
0.88,0.54,41.218
1,0.44,48.392
0.21,0.2,2.7602
0.52,0.37,10.06
0.41,0.68,13.274
0.52,0.05,5.2422
0.08,0.25,2.0431
0.3,0.71,10.124
0.12,0.17,2.0336
0.48,0.22,6.6035
0.94,0.01,17.078
0.39,0.75,14.455
0.12,0.82,7.3522
0.51,0.66,17.296
0.76,0.89,57.975
0.26,0.65,7.9635
0.04,0.06,1.2394
0.17,0.36,3.3704
0.38,0.89,18.53
0.84,0.73,53.463
0.68,0.02,7.9916
0.15,0.84,8.3747
0.67,0.37,15.687
0.79,0.85,58.475
0.8,0.9,66.684
0.6,0.12,7.6619
0.4,0.08,3.8948
0.85,0.27,21.968
0.74,0.16,12.703
0.66,0.23,11.382
0.89,0.21,21.954
0.88,0.62,48.435
0.12,0.7,5.8307
0.8,0.11,13.842
0.67,0.53,21.606
0.02,0.24,1.7005
0.57,0.69,21.853
0.65,0.76,32.199
0.06,0.68,4.6772
0.55,0.27,8.9112
0.79,0.89,63.357
0.29,0.46,6.0588
0.98,0.66,70.813
0.55,0.75,23.293
0.45,0.63,13.575
0.88,0.51,38.899
0.37,0.82,15.65
0.41,0.54,10.15
0.03,0.56,3.3978
0.32,0.77,12.163
0.16,0.64,5.8198
0.07,0.12,1.5139
0.56,0.09,6.5062
0.54,0.2,7.5699
0.03,0.82,5.6538
0.32,0.27,4.4352
0.24,0.21,3.1835
0.33,0.84,14.391
0.9,0.26,25.058
0.32,0.18,3.7762
0.78,0.57,32.493
0.39,0.79,15.538
0.23,0.4,4.3156
0.43,0,3.6158
0.98,0.89,112.1
0.72,0.12,11.035
0,0.01,1.0349
0.78,0.51,28.797
0.39,0.01,3.2422
0.23,0.19,2.8901
0.09,0.82,6.8695
0.63,0.16,9.1204
0.87,0.65,49.96
0.33,0.21,4.0324
0.54,0.34,9.9394
0.1,0.85,7.4381
0.01,0.8,5.1084
0.96,0.21,27.132
0.34,0.66,10.349
0.02,0.18,1.5344
0.97,0.94,120.3
0.08,0.78,6.0385
0.22,0.31,3.4958
0.62,1,47.504
0.18,0.1,2.109
0.76,0.71,40.369
0.91,0.77,71.594
0.58,0.33,11.002
0.22,0.27,3.3237
0.3,0.08,2.9699
0.68,0.44,18.602
0.19,0.08,2.1087
0.12,0.95,9.5232
0.85,0.07,14.736
0.34,0.65,10.132
0.9,0.14,19.699
0.5,0.75,20.078
0.57,0.73,23.71
0.65,0.38,15.005
0.32,0.78,12.369
0.31,0.77,11.788
0.85,0.66,47.988
0.68,0.64,27.605
0.4,0.72,14.02
0.45,0.47,9.8818
0.79,0.07,12.278
0.04,0.03,1.1764
0.19,0.98,12.529
0.66,0.65,26.468
0.59,0.71,24.202
0.8,0.15,14.874
0.61,0.66,23.352
0.28,0.7,9.4632
0.33,0.99,19.5
0.12,0.62,4.9528
0.96,0.04,19.247
0.88,0.22,21.774
0.18,0.81,8.6445
0.28,0.35,4.6671
0.44,0.62,12.862
0.65,0.48,18.252
0.88,0.96,95.508
0.31,0.73,10.869
0.39,0.74,14.123
0.01,0.88,6.0682
0.77,0.74,44.171
0.35,0.54,8.3505
0.44,0.77,17.439
1,0.01,20.446
0.37,0.94,19.86
0.59,0.28,10.276
0.45,0.69,15.33
0.92,0.84,84.715
0.37,0.3,5.5867
0.08,0.8,6.2858
0.98,0.73,81.422
0.39,0.64,11.6
0.11,0.95,9.2565
0.38,0.27,5.2973
0.12,0.43,3.3358
0.35,0.77,13.337
0.32,0.53,7.5486
0.23,0.17,2.8308
0.77,0.58,32.116
0.69,0.17,11.106
0.74,0.11,11.416
0.02,0.39,2.3084
0.97,0.13,23.693
0.46,0.56,12.168
0.15,0.11,1.9502
0.72,0.81,43.889
0.09,0.73,5.6797
0.14,0.37,3.2032
0.04,0.95,7.4781
0.24,0.29,3.5935
0.51,0.77,21.445
0.71,0.32,15.959
0.07,0.89,7.2656
0.34,0.45,6.8397
0.82,0.6,38.971
0.57,0.51,15.131
0.15,0.44,3.8235
0.82,0.62,40.455
0.44,0.58,11.956
0.33,0.15,3.6065
0.5,0.31,8.3777
0.58,0.56,17.39
0.69,0.75,35.531
0.29,0.85,13.013
0.15,0.23,2.5549
0.26,0.84,11.789
0.12,0,1.4439
0.01,0.54,3.0031
0.75,0.15,12.986
0.48,0.66,15.695
0.71,0.64,30.268
0.62,0,6.5301
0.73,0.61,30.198
0.48,0.79,20.456
0.18,0.47,4.2591
0.62,0.3,11.735
0.42,0.67,13.465
0.33,0.32,5.0715
0.38,0.5,8.4857
0.96,0.94,116.77
0.11,0.13,1.839
0.67,0.92,46.989
0.24,0.05,2.2986
0.09,0.07,1.5325
0.05,0.43,2.8227
0.13,0.17,1.9791
0.45,0.41,8.7419
0.14,0.75,6.8438
0.83,0.97,83.926
0.65,0.71,29.075
0.16,0.62,5.6051
0.8,0.93,70.771
0.51,0.05,5.0118
0.68,1,56.759
0.96,0.44,42.975
0.21,0.18,2.7271
0.07,0.62,4.2761
0.91,0.17,21.585
0.39,0.89,19.01
0.53,0.13,6.3871
0.17,0.93,10.729
0.74,0.44,22.177
0.55,0.77,24.305
0.3,0.38,5.211
0.14,0.47,3.8929
0.68,0.5,20.976
0.8,0.45,27.017
0.31,0.28,4.4291
0.51,0.48,12.07
0.5,0.74,19.687
1,0.92,126.52
0.36,0.86,16.464
0.11,0.22,2.2196
0.99,0.61,66.06
0.77,0.86,56.251
0.98,0.37,39.626
0.63,0.64,23.763
0.28,0.47,5.8177
0.29,1,17.551
0.94,0.32,31.807
0,0.21,1.4922
0.75,0.48,24.791
0.64,0.65,25.001
0.65,0.22,10.943
0.05,0.1,1.4764
0,0.56,3.0656
0.4,0.48,8.6265
0.59,0.37,12.323
0.94,0.48,43.832
0.69,0.89,46.893
0.32,0.23,4.2895
0.58,0.59,18.549
0.13,0.14,2.0104
0.18,0.51,4.7612
0.53,0.86,27.292
0.95,0.16,23.826
0.91,0.97,106.74
0.79,0.55,32.178
0.74,0.58,29.398
0.57,0.6,18.288
0.47,0.24,6.7613
0.05,0.29,2.1045
0.3,0.94,16.094
0.09,0.9,7.9603
0.49,0.37,9.1546
0.03,0.65,4.035
0.4,0.29,6.0089
0.36,0.44,6.9898
1,0.66,75.199
0.39,0.45,7.8607
0.4,0.31,6.0433
0.9,0.02,15.39
0.81,0.57,35.549
0.37,0.54,8.9379
0.61,0.2,9.2836
0.72,0.09,10.307
0.59,0.44,14.178
0.03,1,8.0785
0.74,0.46,23.084
0.3,0.75,10.931
0.38,0.17,4.3788
0,0.84,5.3306
0.82,1,86.47
0.66,0.97,50.371
0.25,0.19,3.1217
0.23,0.39,4.3779
0.63,0.78,31.487
0.69,0.96,54.121
0.73,0.5,24.256
1,0.28,35.174
0.46,0.46,9.8811
0.12,0.53,4.0867
0.64,0.13,8.9321
0.05,0.46,2.8433
0.51,0.11,5.8083
0.96,0.4,39.739
0.8,0.32,21.019
0.03,0.33,2.1139
0.83,0.31,22.398
0.38,0.98,22.227
0.47,0.58,13.106
0.91,0.75,68.653
0.36,0.85,16.163
0.85,0.29,22.776
0.57,0.99,39.985
0.22,0.74,8.5271
0.22,0.49,5.0941
0.63,0.86,36.992
0.35,0.69,11.353
0.32,0.73,11.224
0.34,0.6,9.2335
0.82,0.09,14.009
0.28,0.14,3.002
0.8,0.99,79.908
0.62,0.36,13.099
0.69,0.28,13.904
0.75,0.77,44.253
0.14,0.27,2.6722
0.24,0.64,7.3325
0.28,0.63,8.1371
0.91,0.21,23.343
0.05,0.13,1.5155
0.79,0.53,30.837
0.98,0.78,89.956
0.16,0.63,5.7193
0,0,0.96047
0.42,0.44,8.4514
0.25,0.47,5.4677
0.84,0.99,90.026
0.32,0.45,6.3819
0.56,0.39,11.6
0.68,0.17,10.838
0.66,0.61,24.602
0.53,0.78,23.34
1,0.32,38.07
0.53,0.48,12.719
0.34,0.9,16.761
0.97,0.09,21.922
0.12,0.77,6.6106
0.16,0.21,2.4022
0.24,0.97,14.303
0.84,0.9,75.124
0.48,0.73,18.111
0.82,0.2,17.421
0.66,0.35,14.635
0.94,0.73,72.264
0.66,0.63,25.647
0.68,0.78,36.635
0.11,0.01,1.4207
0.4,0.77,15.525
0.67,0.48,19.503
0.58,0.12,7.1847
0.05,0.94,7.5833
0.39,0.46,8.0727
0.31,0.11,3.1443
0.6,0.42,13.988
0.63,0.33,12.864
0.24,0.66,7.7752
0.11,0.09,1.6131
0.04,0.09,1.3658
0.17,0.7,6.7437
0.48,0.65,15.439
0.87,0.61,46.094
0.38,0.33,6.0988
0.49,0.13,5.52
0.57,0.32,10.495
0.56,0.24,8.7755
0.97,0.57,57.393
0.18,0.17,2.4431
0.26,0.68,8.5148
0.69,0.42,18.393
0.22,0.44,4.6577
0.85,0.9,77.496
0.45,0.76,17.636
0.31,0.67,9.7095
0.29,0.04,2.6009
0.72,0.82,44.719
0.92,0.62,54.556
0.08,0.55,3.8318
0.01,0.31,1.9265
0.78,0.27,17.765
0.34,0.1,3.4172
0.27,0.73,9.6797
0.08,0.45,3.0845
0.16,0.09,1.9176
0.7,0.61,27.636
0.16,0.7,6.5545
0.47,0.67,15.645
0.91,0.94,100.42
0.9,0,14.895
0.81,0.68,44.293
0.69,0.35,16.03
1,0.61,67.952
0.26,0.79,10.574
0.81,0.55,34.149
0.05,0.38,2.4375
0.4,0.97,23.114
0.55,0,5.164
0.74,0.07,10.651
0.83,0.37,25.241
0.23,0.53,5.7408
0.92,0.28,27.721
0.65,0.14,9.2982
0.07,0.25,2.0445
0.08,0.76,5.784
0.03,0.59,3.5392
0.84,0.28,21.7
0.19,0.77,8.2721
0.84,0.45,30.505
0.95,0.49,46.098
0.21,0.1,2.3033
0.47,0.29,7.2812
0.22,0.46,4.7768
1,0.62,69.407
0.78,0.47,26.511
0.12,0.39,3.1025
0.85,0.88,74.545
0.87,0.48,35.568
0.79,0.51,29.596
0.19,0.5,4.8071
0.01,0.37,2.1368
0.18,0.4,3.8974
0.77,0.01,10.372
0.09,0.94,8.5357
0.69,0.9,47.967
0.05,0.52,3.2852
0.45,0.77,17.972
0.99,0.98,138.39
0.35,0.32,5.3426
0.1,0.76,6.192
0.45,0.99,27.926
0.62,0.37,13.569
0.43,0.66,13.638
0.6,0.47,15.446
0.72,1,64.06
0.65,0.36,14.486
0.43,0.07,4.2628
0.3,0.26,4.1715
0.58,0.63,20.003
0.82,0.06,13.166
0.37,0.38,6.5254
0.88,0.93,90.05
0.28,0.75,10.337
0.59,0.84,31.545
0.07,0.46,3.0391
0.95,0.51,47.81
0.78,0.17,14.558
0.44,0.83,19.65
0.76,0.72,41.314
0.96,0.91,109.92
0.61,0.4,13.894
0.45,0.14,5.086
0.62,0.72,27.099
0.3,0.9,14.922
0.37,0.31,5.6414
0.8,0.56,33.732
1,0.04,21.89
0.17,0.21,2.5406
0.76,0.32,18.63
0.33,0.88,15.563
0.64,0.25,11.199
0.58,0.3,10.356
0.83,0.17,16.924
0.1,0.18,1.9357
0.87,0.43,32.145
0.97,0.48,47.955
0.17,0.42,3.8719
0.5,0.76,20.515
0.11,0.21,2.1606
0.09,0.25,2.2035
0.39,0.52,9.105
0.78,0.52,29.428
0.14,0.61,5.2327
0.4,0.21,5.0364
0.76,0.41,22.205
0.35,0.98,20.39
0.45,0.98,27.436
0.84,0.79,60.284
0.15,0.32,2.8997
0.04,0.21,1.7645
0.48,0.47,10.797
0.27,0.74,9.9283
0.07,0.86,6.8498
0.49,0.03,4.6847
0.51,0.39,10.087
0.77,0.98,71.573
0.76,0.43,23.071
0.06,0.3,2.1943
0.9,0.73,64.049
0.69,1,58.499
0.68,0.94,50.353
0.76,0.18,13.994
0.65,0.25,11.638
0.61,0.44,14.981
0.57,0.83,28.982
0.27,0.23,3.5173
0.74,0.61,31.164
0.76,0.38,20.985
0.3,0.96,16.745
0.09,0.95,8.7579
0.89,0.73,62.218
0.32,0.14,3.4198
0.85,0.09,15.384
0.59,0.27,10.116
0.18,0.3,3.0194
0.54,0.11,6.2893
0.05,0.39,2.5685
0.85,0.24,20.683
0.41,0.82,17.558
0.92,0.04,17.196
0.67,0.84,40.106
0.53,0.32,9.3244
0.48,0.87,24.027
0.19,0.99,12.774
0.2,0.97,12.758
0.94,0.62,57.932
0.66,0.92,45.63
0.19,0.42,4.0966
0.7,0.2,12.133
0.51,0.19,6.7759
0.8,0.29,19.6
0.39,0.71,13.344
0.12,0.72,6.0593
0.83,0.13,15.658
0.15,0.56,4.8055
0.45,0.56,11.755
0.97,0.25,30.318
1,0.3,36.545
0.88,0.49,37.317
0.88,0.86,78.249
0.92,0.2,23.621
0.35,0.49,7.623
0.06,0.91,7.3467
0.08,0.22,1.9984
1,0.25,33.045
0.5,0.96,30.614
0.42,0.6,11.709
0.29,0.47,6.0425
0.56,0.03,5.7155
0.37,0.65,10.987
0.43,0.69,14.438
0.65,0.72,29.606
0.96,0.97,124.08
0.24,0.76,9.4724
0.22,0.87,11.058
0.47,0.84,21.962
0.01,1,7.6433
0.53,0.37,10.245
0.11,0.27,2.4575
0.98,0.43,44.825
0.74,0.82,47.423
1,0.19,29.37
0.94,0.43,39.65
0.76,0.48,25.516
0.6,0.56,18.556
0.37,0.63,10.745
1,0.2,29.951
0.99,0.93,125.29
0.59,0.43,13.914
0.97,0.35,36.938
0.26,0.82,11.225
0.91,0.35,30.833
0.75,0.4,21.204
0.98,0.7,76.617
0.77,0.36,20.685
0.74,0.9,55.714
0.43,0.33,6.9411
0.35,0.96,19.52
0.98,0.49,50.398
0.91,0.3,27.96
0.79,0.49,28.492
0.91,0.1,18.749
0.49,0.65,15.918
0.22,0.09,2.3219
0.26,0.42,5.055
0.19,0.31,3.4202
0.61,0.34,12.397
0.19,0.79,8.5832
0.07,0.11,1.4084
0.13,0.11,1.8388
0.96,1,131.71
0.53,0.63,17.284
0.14,0.95,10.23
0.57,0.1,6.741
0.19,0.44,4.2274
0.85,0.93,82.28
0.62,0.98,45.588
0.66,0.66,27.096
0.11,0.2,2.0348
0.01,0.2,1.5078
0.19,0.13,2.2539
0.41,0.26,5.7333
1,0.22,31.16
0.25,0.52,5.8969
0.27,0.45,5.4824
0.17,0.81,8.373
